,Label,Text
203,0,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .
4106,0,Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...
1639,0,Great comedy..cant stop laughing da:)
2592,0,Still work going on:)it is very small house.
940,0,Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.
2513,0,"Hiya , have u been paying money into my account? If so, thanks. Got a pleasant surprise when i checked my balance -u c, i don't get statements 4 that acc"
3617,0,"Can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold  &lt;#&gt;  or any bb"
4468,0,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
805,0,K I'll be there before 4.
4054,0,I was slept that time.you there?
1973,0,Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march … ish!
4266,0, &lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla
2171,0,"CAN I PLEASE COME UP NOW IMIN TOWN.DONTMATTER IF URGOIN OUTL8R,JUST REALLYNEED 2DOCD.PLEASE DONTPLEASE DONTIGNORE MYCALLS,U NO THECD ISV.IMPORTANT TOME 4 2MORO"
2546,0,So are you guys asking that i get that slippers again or its gone with last year
1195,0,Ok... C ya...
2701,0,"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr"
4931,1,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service"
1976,0,Delhi and chennai still silent.
2424,0,Lmao but its so fun...
3246,0,"Its ok, if anybody asks abt me, u tel them..:-P"
4006,0,", ow u dey.i paid 60,400thousad.i told  u would call . "
2692,0,Hey tmr meet at bugis 930 ?
3568,1,Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + £200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com
4165,0,"Its ok, called mom instead have fun"
4969,0,Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.
2930,0,Where wuld I be without my baby? The thought alone mite break me and I dont wanna go crazy but everyboy needs his lady xxxxxxxx
678,0,"Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now..."
3119,0,R u saying i should re order the slippers cos i had to pay for returning it.
1924,0,Hello. They are going to the village pub at 8 so either come here or there accordingly. Ok?
5108,0,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL"
4484,0,True lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.
3868,0,"Alright we're hooked up, where you guys at"
4202,0,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford
2374,1,XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only
3772,0,"Hi, wlcome back, did wonder if you got eaten by a lion or something, nothing much"
4440,0,i want to grasp your pretty booty :)
5186,0,I uploaded mine to Facebook
15,1,"XXXMobileMovieClub: To use your credit, click the WAP link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=QJKGIGHJJGCBL"
4191,0,"Sorry, I'll call later"
3197,0,"I av a new number,  . Wil u only use this one,ta."
2519,0,Joy's father is John. Then John is the NAME of Joy's father. Mandan
482,0,"Yo carlos, a few friends are already asking me about you, you working at all this weekend?"
1903,0,My sister got placed in birla soft da:-)
29,0,Ahhh. Work. I vaguely remember that! What does it feel like? Lol
3065,0,Ok. How many should i buy.
5204,0,How come she can get it? Should b quite diff to guess rite...
5145,0,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...
4315,0,Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.
2961,0,Sir send to group mail check it.
4262,0,Pls dont forget to study
2368,0,V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-)
4554,0,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...  
523,0,Were gonna go get some tacos
2691,1,sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p 
3449,0,Its  &lt;#&gt; k here oh. Should i send home for sale.
230,0,Dear good morning now only i am up
5312,0,Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...
5387,0,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...
2364,1,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088"
1756,0,Really good:)dhanush rocks once again:)
2132,0,S...from the training manual it show there is no tech process:)its all about password reset and troubleshooting:)
3871,0,Oh ok wait 4 me there... My lect havent finish
2911,0,How do you guys go to see movies on your side.
2694,0,All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?
2528,0,"Mmmmm ... I loved waking to your words this morning ! I miss you too, my Love. I hope your day goes well and you are happy. I wait for us to be together again"
395,0,Pick you up bout 7.30ish? What time are  and that going?
741,0,Yes i will be there. Glad you made it.
1486,0,"(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it)"
2736,0,I meant middle left or right?
2077,0,"Trust me. Even if isn't there, its there."
4203,0,Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*
1934,0,R u over scratching it?
39,0,Hello! How's you and how did saturday go? I was just texting to see if you'd decided to do anything tomo. Not that i'm trying to invite myself or anything!
1579,0,How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..
4112,1,URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm
4548,0,Hey mate. Spoke to the mag people. We‘re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later. 
3896,0,Yes. Last  practice
1667,0,Guess who spent all last night phasing in and out of the fourth dimension
3071,0,I'm now but have to wait till 2 for the bus to pick me.
20,0,Is that seriously how you spell his name?
1916,0,Its not that time of the month nor mid of the time?
1954,0,Then just eat a shit and wait for ur monkey face bitch.......... U asshole..................
180,0,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.
920,0,Dont talk to him ever ok its my word.
3844,0,Yes ammae....life takes lot of turns you can only sit and try to hold the steering...
3333,0,Ok... The theory test? when are ü going to book? I think it's on 21 may. Coz thought wanna go out with jiayin. But she isnt free
3346,0,Reverse is cheating. That is not mathematics.
581,0,Huh so early.. Then ü having dinner outside izzit?
3368,0,Hey what are you doing. Y no reply pa..
4493,0,Probably a couple hours tops
1366,1,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k"
3602,0,"Jay told me already, will do"
330,0,I'm reading the text i just sent you. Its meant to be a joke. So read it in that light
3503,0,I will come to ur home now
3330,0,Sac will score big hundred.he is set batsman:-)
2705,1,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!
2550,0,Yup but not studying surfing lor. I'm in e lazy mode today.
2414,0,Lol please do. Actually send a pic of yourself right now. I wanna see. Pose with a comb and hair dryer or something.
3083,0,"And very importantly, all we discuss is between u and i only."
4229,0,Have you started in skye
2869,0,"Aight, tomorrow around  &lt;#&gt;  it is"
687,0,"Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8"
186,0,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?
54,1,SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV
2164,0,hi my darlin im on my way to London and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx
2545,0,"She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. Pls join in dis chain &amp; pass it. STOP VIOLENCE AGAINST WOMEN."
1533,0,Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th
2148,0,"Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind, as doing that nxt wk."
1071,0,"alright, I'll make sure the car is back tonight"
3951,0,I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.
2999,0,No b4 Thursday
5259,0,Can help u swoop by picking u up from wherever ur other birds r meeting if u want.
750,0,By monday next week. Give me the full gist
2173,0,Yavnt tried yet and never played original either
3666,0,Ha... U jus ate honey ar? So sweet...
3777,0,Ok lor. Msg me b4 u call.
3576,0,And do you have any one that can teach me how to ship cars.
1930,1,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.
3775,0,Ok... But bag again..
1051,0,Are you available for soiree on June 3rd?
2256,0,"I just lov this line: ""Hurt me with the truth, I don't mind,i wil tolerat.bcs ur my someone..... But, Never comfort me with a lie"" gud ni8 and sweet dreams"
3730,0,I'm at home. Please call
53,0,"Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about ""the cave"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing."
3210,0,Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?
2250,1,"Thanks for your ringtone order, ref number R836. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on 09065069154"
788,1,Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS)
2168,0,Yes.he have good crickiting mind
4482,0,No..its ful of song lyrics..
2589,0,My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:)
2534,0,Glad it went well :) come over at 11 then we'll have plenty of time before claire goes to work.
